#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10638853, SEN S/N: 10638853)","Intensity, Lux (LGR S/N: 10638853, SEN S/N: 10638853)","Coupler Attached (LGR S/N: 10638853, SEN S/N: 10638853)","Host Connected (LGR S/N: 10638853, SEN S/N: 10638853)","Stopped (LGR S/N: 10638853, SEN S/N: 10638853)","End Of File (LGR S/N: 10638853, SEN S/N: 10638853)"
2825,10/5/2016 8:00,15.569,3444.5,,,,
2826,10/5/2016 9:00,15.855,4822.3,,,,
2827,10/5/2016 10:00,16.903,11711.2,,,,
2828,10/5/2016 11:00,16.713,11022.3,,,,
2829,10/5/2016 12:00,17.855,15155.7,,,,
2830,10/5/2016 13:00,19.187,22044.6,,,,
2831,10/5/2016 14:00,18.045,20666.8,,,,
2832,10/5/2016 15:00,21.282,17222.3,,,,
2833,10/5/2016 16:00,16.903,8266.7,,,,
2834,10/5/2016 17:00,15.76,3616.7,,,,
2835,10/5/2016 18:00,14.709,419.8,,,,
2836,10/5/2016 19:00,14.325,0,,,,
2837,10/5/2016 20:00,14.23,0,,,,
2838,10/5/2016 21:00,13.846,0,,,,
2839,10/5/2016 22:00,13.846,0,,,,
2840,10/5/2016 23:00,13.558,0,,,,
2841,10/6/2016 0:00,13.173,0,,,,
2842,10/6/2016 1:00,13.076,0,,,,
2843,10/6/2016 2:00,13.076,0,,,,
2844,10/6/2016 3:00,13.269,0,,,,
2845,10/6/2016 4:00,12.883,0,,,,
2846,10/6/2016 5:00,12.883,0,,,,
2847,10/6/2016 6:00,13.076,0,,,,
2848,10/6/2016 7:00,13.365,1377.8,,,,
2849,10/6/2016 8:00,19.187,110223,,,,
2850,10/6/2016 9:00,19.853,35822.5,,,,
2851,10/6/2016 10:00,20.519,35822.5,,,,
2852,10/6/2016 11:00,20.805,24800.2,,,,
2853,10/6/2016 12:00,21.664,24800.2,,,,
2854,10/6/2016 13:00,22.525,26178,,,,
2855,10/6/2016 14:00,28.555,55111.5,,,,
2856,10/6/2016 15:00,29.953,28933.5,,,,
2857,10/6/2016 16:00,29.853,22044.6,,,,
2858,10/6/2016 17:00,29.352,16533.4,,,,
2859,10/6/2016 18:00,15.664,1550,,,,
2860,10/6/2016 19:00,7.179,0,,,,
2861,10/6/2016 20:00,4.623,0,,,,
2862,10/6/2016 21:00,3.683,0,,,,
2863,10/6/2016 22:00,3.049,0,,,,
2864,10/6/2016 23:00,2.303,0,,,,
2865,10/7/2016 0:00,1.548,0,,,,
2866,10/7/2016 1:00,1.656,0,,,,
2867,10/7/2016 2:00,2.303,0,,,,
2868,10/7/2016 3:00,2.303,0,,,,
2869,10/7/2016 4:00,2.303,0,,,,
2870,10/7/2016 5:00,1.98,0,,,,
2871,10/7/2016 6:00,1.98,0,,,,
2872,10/7/2016 7:00,2.624,4822.3,,,,
2873,10/7/2016 8:00,15.951,79911.6,,,,
2874,10/7/2016 9:00,23.581,49600.3,,,,
2875,10/7/2016 10:00,22.621,22044.6,,,,
2876,10/7/2016 11:00,23.004,23422.4,,,,
2877,10/7/2016 12:00,23.773,24800.2,,,,
2878,10/7/2016 13:00,25.61,26178,,,,
2879,10/7/2016 14:00,31.472,57867,,,,
2880,10/7/2016 15:00,33.014,28933.5,,,,
2881,10/7/2016 16:00,32.807,22044.6,,,,
2882,10/7/2016 17:00,32.086,15844.5,,,,
2883,10/7/2016 18:00,15.569,1377.8,,,,
2884,10/7/2016 19:00,10.651,0,,,,
2885,10/7/2016 20:00,7.582,0,,,,
2886,10/7/2016 21:00,5.037,0,,,,
2887,10/7/2016 22:00,4.102,0,,,,
2888,10/7/2016 23:00,5.141,0,,,,
2889,10/8/2016 0:00,3.893,0,,,,
2890,10/8/2016 1:00,2.195,0,,,,
2891,10/8/2016 2:00,8.282,0,,,,
2892,10/8/2016 3:00,8.481,0,,,,
2893,10/8/2016 4:00,3.788,0,,,,
2894,10/8/2016 5:00,2.303,0,,,,
2895,10/8/2016 6:00,1.656,0,,,,
2896,10/8/2016 7:00,4.415,13777.9,,,,
2897,10/8/2016 8:00,20.71,99200.7,,,,
2898,10/8/2016 9:00,19.567,37200.2,,,,
2899,10/8/2016 10:00,22.142,34444.7,,,,
2900,10/8/2016 11:00,23.484,26178,,,,
2901,10/8/2016 12:00,26,34444.7,,,,
2902,10/8/2016 13:00,24.738,19289,,,,
2903,10/8/2016 14:00,29.352,52355.9,,,,
2904,10/8/2016 15:00,22.333,12400.1,,,,
2905,10/8/2016 16:00,25.028,18600.1,,,,
2906,10/8/2016 17:00,19.567,3788.9,,,,
2907,10/8/2016 18:00,18.045,150.7,,,,
2908,10/8/2016 19:00,17.379,0,,,,
2909,10/8/2016 20:00,17.855,0,,,,
2910,10/8/2016 21:00,17.855,0,,,,
2911,10/8/2016 22:00,18.045,0,,,,
2912,10/8/2016 23:00,18.236,0,,,,
2913,10/9/2016 0:00,18.331,0,,,,
2914,10/9/2016 1:00,18.236,0,,,,
2915,10/9/2016 2:00,18.521,0,,,,
2916,10/9/2016 3:00,18.711,0,,,,
2917,10/9/2016 4:00,19.092,0,,,,
2918,10/9/2016 5:00,19.187,0,,,,
2919,10/9/2016 6:00,19.092,0,,,,
2920,10/9/2016 7:00,19.567,118.4,,,,
2921,10/9/2016 8:00,18.331,645.8,,,,
2922,10/9/2016 9:00,18.236,2583.4,,,,
2923,10/9/2016 10:00,17.76,1808.3,,,,
2924,10/9/2016 11:00,17.284,1894.5,,,,
2925,10/9/2016 12:00,17.379,1463.9,,,,
2926,10/9/2016 13:00,16.713,1722.2,,,,
2927,10/9/2016 14:00,15.473,2669.5,,,,
2928,10/9/2016 15:00,14.9,828.8,,,,
2929,10/9/2016 16:00,14.421,958,,,,
2930,10/9/2016 17:00,13.461,624.3,,,,
2931,10/9/2016 18:00,12.883,21.5,,,,
2932,10/9/2016 19:00,12.401,0,,,,
2933,10/9/2016 20:00,12.401,0,,,,
2934,10/9/2016 21:00,12.013,0,,,,
2935,10/9/2016 22:00,11.722,0,,,,
2936,10/9/2016 23:00,11.819,0,,,,
2937,10/10/2016 0:00,11.722,0,,,,
2938,10/10/2016 1:00,11.528,0,,,,
2939,10/10/2016 2:00,11.431,0,,,,
2940,10/10/2016 3:00,11.431,0,,,,
2941,10/10/2016 4:00,12.013,0,,,,
2942,10/10/2016 5:00,12.013,0,,,,
2943,10/10/2016 6:00,11.722,0,,,,
2944,10/10/2016 7:00,11.528,215.3,,,,
2945,10/10/2016 8:00,11.722,3272.2,,,,
2946,10/10/2016 9:00,12.69,16533.4,,,,
2947,10/10/2016 10:00,14.709,44089.2,,,,
2948,10/10/2016 11:00,14.709,30311.3,,,,
2949,10/10/2016 12:00,15.187,41333.6,,,,
2950,10/10/2016 13:00,15.473,28933.5,,,,
2951,10/10/2016 14:00,20.043,60622.6,,,,
2952,10/10/2016 15:00,21.76,30311.3,,,,
2953,10/10/2016 16:00,22.238,22044.6,,,,
2954,10/10/2016 17:00,20.805,14466.8,,,,
2955,10/10/2016 18:00,13.076,1162.5,,,,
2956,10/10/2016 19:00,12.787,0,,,,
2957,10/10/2016 20:00,12.594,0,,,,
2958,10/10/2016 21:00,12.304,0,,,,
2959,10/10/2016 22:00,12.11,0,,,,
2960,10/10/2016 23:00,12.013,0,,,,
2961,10/11/2016 0:00,11.819,0,,,,
2962,10/11/2016 1:00,11.722,0,,,,
2963,10/11/2016 2:00,11.819,0,,,,
2964,10/11/2016 3:00,11.625,0,,,,
2965,10/11/2016 4:00,11.528,0,,,,
2966,10/11/2016 5:00,11.236,0,,,,
2967,10/11/2016 6:00,11.139,0,,,,
2968,10/11/2016 7:00,11.431,15155.7,,,,
2969,10/11/2016 8:00,17.855,99200.7,,,,
2970,10/11/2016 9:00,18.711,121245.2,,,,
2971,10/11/2016 10:00,16.618,22044.6,,,,
2972,10/11/2016 11:00,17.76,23422.4,,,,
2973,10/11/2016 12:00,18.711,24800.2,,,,
2974,10/11/2016 13:00,19.853,24800.2,,,,
2975,10/11/2016 14:00,24.448,60622.6,,,,
2976,10/11/2016 15:00,24.931,28933.5,,,,
2977,10/11/2016 16:00,24.351,20666.8,,,,
2978,10/11/2016 17:00,21.855,13777.9,,,,
2979,10/11/2016 18:00,11.625,828.8,,,,
2980,10/11/2016 19:00,10.846,0,,,,
2981,10/11/2016 20:00,10.944,0,,,,
2982,10/11/2016 21:00,10.161,0,,,,
2983,10/11/2016 22:00,5.552,0,,,,
2984,10/11/2016 23:00,2.837,0,,,,
2985,10/12/2016 0:00,1.764,0,,,,
2986,10/12/2016 1:00,1.439,0,,,,
2987,10/12/2016 2:00,1.656,0,,,,
2988,10/12/2016 3:00,1.548,0,,,,
2989,10/12/2016 4:00,1.003,0,,,,
2990,10/12/2016 5:00,1.221,0,,,,
2991,10/12/2016 6:00,1.221,0,,,,
2992,10/12/2016 7:00,1.656,19977.9,,,,
2993,10/12/2016 8:00,20.329,93689.5,,,,
2994,10/12/2016 9:00,21.76,121245.2,,,,
2995,10/12/2016 10:00,19.948,21355.7,,,,
2996,10/12/2016 11:00,21.187,22044.6,,,,
2997,10/12/2016 12:00,21.378,23422.4,,,,
2998,10/12/2016 13:00,22.908,24800.2,,,,
2999,10/12/2016 14:00,28.754,60622.6,,,,
3000,10/12/2016 15:00,29.552,28933.5,,,,
3001,10/12/2016 16:00,27.567,21355.7,,,,
3002,10/12/2016 17:00,23.966,15155.7,,,,
3003,10/12/2016 18:00,13.365,764.2,,,,
3004,10/12/2016 19:00,11.139,0,,,,
3005,10/12/2016 20:00,7.079,0,,,,
3006,10/12/2016 21:00,5.347,0,,,,
3007,10/12/2016 22:00,10.357,0,,,,
3008,10/12/2016 23:00,11.625,0,,,,
3009,10/13/2016 0:00,12.69,0,,,,
3010,10/13/2016 1:00,12.69,0,,,,
3011,10/13/2016 2:00,12.207,0,,,,
3012,10/13/2016 3:00,11.625,0,,,,
3013,10/13/2016 4:00,11.916,0,,,,
3014,10/13/2016 5:00,6.877,0,,,,
3015,10/13/2016 6:00,12.594,0,,,,
3016,10/13/2016 7:00,13.654,1808.3,,,,
3017,10/13/2016 8:00,15.664,22044.6,,,,
3018,10/13/2016 9:00,23.004,121245.2,,,,
3019,10/13/2016 10:00,22.142,34444.7,,,,
3020,10/13/2016 11:00,23.966,41333.6,,,,
3021,10/13/2016 12:00,25.902,38578,,,,
3022,10/13/2016 13:00,22.333,22044.6,,,,
3023,10/13/2016 14:00,21.091,16533.4,,,,
3024,10/13/2016 15:00,23.677,28933.5,,,,
3025,10/13/2016 16:00,24.448,26178,,,,
3026,10/13/2016 17:00,19.853,4477.8,,,,
3027,10/13/2016 18:00,16.523,904.2,,,,
3028,10/13/2016 19:00,14.996,0,,,,
3029,10/13/2016 20:00,15.664,0,,,,
3030,10/13/2016 21:00,16.523,0,,,,
3031,10/13/2016 22:00,16.523,0,,,,
3032,10/13/2016 23:00,16.237,0,,,,
3033,10/14/2016 0:00,15.951,0,,,,
3034,10/14/2016 1:00,15.187,0,,,,
3035,10/14/2016 2:00,14.517,0,,,,
3036,10/14/2016 3:00,13.75,0,,,,
3037,10/14/2016 4:00,12.497,0,,,,
3038,10/14/2016 5:00,11.722,0,,,,
3039,10/14/2016 6:00,11.431,0,,,,
3040,10/14/2016 7:00,11.528,602.8,,,,
3041,10/14/2016 8:00,16.427,99200.7,,,,
3042,10/14/2016 9:00,16.808,63378.2,,,,
3043,10/14/2016 10:00,16.141,44089.2,,,,
3044,10/14/2016 11:00,17.475,31689.1,,,,
3045,10/14/2016 12:00,17.284,28933.5,,,,
3046,10/14/2016 13:00,17.95,34444.7,,,,
3047,10/14/2016 14:00,23.004,52355.9,,,,
3048,10/14/2016 15:00,23.388,27555.7,,,,
3049,10/14/2016 16:00,22.717,22044.6,,,,
3050,10/14/2016 17:00,19.758,14466.8,,,,
3051,10/14/2016 18:00,10.455,613.5,,,,
3052,10/14/2016 19:00,10.357,0,,,,
3053,10/14/2016 20:00,10.357,0,,,,
3054,10/14/2016 21:00,10.651,0,,,,
3055,10/14/2016 22:00,11.236,0,,,,
3056,10/14/2016 23:00,11.041,0,,,,
3057,10/15/2016 0:00,11.528,0,,,,
3058,10/15/2016 1:00,10.846,0,,,,
3059,10/15/2016 2:00,10.357,0,,,,
3060,10/15/2016 3:00,10.161,0,,,,
3061,10/15/2016 4:00,9.866,0,,,,
3062,10/15/2016 5:00,9.965,0,,,,
3063,10/15/2016 6:00,10.553,0,,,,
3064,10/15/2016 7:00,10.259,1808.3,,,,
3065,10/15/2016 8:00,15.855,34444.7,,,,
3066,10/15/2016 9:00,20.329,143289.8,,,,
3067,10/15/2016 10:00,17.855,22044.6,,,,
3068,10/15/2016 11:00,18.331,24800.2,,,,
3069,10/15/2016 12:00,19.092,33066.9,,,,
3070,10/15/2016 13:00,21.473,30311.3,,,,
3071,10/15/2016 14:00,28.953,71644.9,,,,
3072,10/15/2016 15:00,28.258,35822.5,,,,
3073,10/15/2016 16:00,26.977,22044.6,,,,
3074,10/15/2016 17:00,25.416,14466.8,,,,
3075,10/15/2016 18:00,9.866,1119.5,,,,
3076,10/15/2016 19:00,5.552,0,,,,
3077,10/15/2016 20:00,4.102,0,,,,
3078,10/15/2016 21:00,1.33,0,,,,
3079,10/15/2016 22:00,-0.102,0,,,,
3080,10/15/2016 23:00,-0.437,0,,,,
3081,10/16/2016 0:00,-0.437,0,,,,
3082,10/16/2016 1:00,-0.549,0,,,,
3083,10/16/2016 2:00,0.121,0,,,,
3084,10/16/2016 3:00,0.01,0,,,,
3085,10/16/2016 4:00,1.221,0,,,,
3086,10/16/2016 5:00,1.548,0,,,,
3087,10/16/2016 6:00,1.656,0,,,,
3088,10/16/2016 7:00,7.582,5166.7,,,,
3089,10/16/2016 8:00,17.76,99200.7,,,,
3090,10/16/2016 9:00,22.429,137778.7,,,,
3091,10/16/2016 10:00,20.234,24800.2,,,,
3092,10/16/2016 11:00,19.377,22044.6,,,,
3093,10/16/2016 12:00,21.855,44089.2,,,,
3094,10/16/2016 13:00,23.196,34444.7,,,,
3095,10/16/2016 14:00,26.097,66133.8,,,,
3096,10/16/2016 15:00,25.319,30311.3,,,,
3097,10/16/2016 16:00,24.931,20666.8,,,,
3098,10/16/2016 17:00,21.378,10333.4,,,,
3099,10/16/2016 18:00,15.664,452.1,,,,
3100,10/16/2016 19:00,15.569,0,,,,
3101,10/16/2016 20:00,15.76,0,,,,
3102,10/16/2016 21:00,15.855,0,,,,
3103,10/16/2016 22:00,16.046,0,,,,
3104,10/16/2016 23:00,16.332,0,,,,
3105,10/17/2016 0:00,16.141,0,,,,
3106,10/17/2016 1:00,16.523,0,,,,
3107,10/17/2016 2:00,16.618,0,,,,
3108,10/17/2016 3:00,16.713,0,,,,
3109,10/17/2016 4:00,16.618,0,,,,
3110,10/17/2016 5:00,16.618,0,,,,
3111,10/17/2016 6:00,16.523,0,,,,
3112,10/17/2016 7:00,16.427,624.3,,,,
3113,10/17/2016 8:00,17.855,9644.5,,,,
3114,10/17/2016 9:00,20.138,20666.8,,,,
3115,10/17/2016 10:00,23.869,41333.6,,,,
3116,10/17/2016 11:00,24.738,28933.5,,,,
3117,10/17/2016 12:00,25.222,24800.2,,,,
3118,10/17/2016 13:00,27.272,34444.7,,,,
3119,10/17/2016 14:00,31.88,63378.2,,,,
3120,10/17/2016 15:00,32.911,31689.1,,,,
3121,10/17/2016 16:00,27.961,19289,,,,
3122,10/17/2016 17:00,25.222,11022.3,,,,
3123,10/17/2016 18:00,16.808,344.4,,,,
3124,10/17/2016 19:00,15.855,0,,,,
3125,10/17/2016 20:00,15.76,0,,,,
3126,10/17/2016 21:00,16.808,0,,,,
3127,10/17/2016 22:00,16.618,0,,,,
3128,10/17/2016 23:00,17.094,0,,,,
3129,10/18/2016 0:00,16.903,0,,,,
3130,10/18/2016 1:00,16.618,0,,,,
3131,10/18/2016 2:00,16.332,0,,,,
3132,10/18/2016 3:00,15.282,0,,,,
3133,10/18/2016 4:00,16.427,0,,,,
3134,10/18/2016 5:00,16.903,0,,,,
3135,10/18/2016 6:00,16.332,0,,,,
3136,10/18/2016 7:00,16.999,204.5,,,,
3137,10/18/2016 8:00,19.948,44089.2,,,,
3138,10/18/2016 9:00,19.758,12400.1,,,,
3139,10/18/2016 10:00,24.255,34444.7,,,,
3140,10/18/2016 11:00,25.028,33066.9,,,,
3141,10/18/2016 12:00,26,30311.3,,,,
3142,10/18/2016 13:00,27.764,39955.8,,,,
3143,10/18/2016 14:00,29.853,60622.6,,,,
3144,10/18/2016 15:00,29.552,31689.1,,,,
3145,10/18/2016 16:00,28.159,19289,,,,
3146,10/18/2016 17:00,22.908,8611.2,,,,
3147,10/18/2016 18:00,18.426,107.6,,,,
3148,10/18/2016 19:00,18.426,0,,,,
3149,10/18/2016 20:00,18.236,0,,,,
3150,10/18/2016 21:00,18.045,0,,,,
3151,10/18/2016 22:00,17.855,0,,,,
3152,10/18/2016 23:00,18.045,0,,,,
3153,10/19/2016 0:00,18.14,0,,,,
3154,10/19/2016 1:00,18.236,0,,,,
3155,10/19/2016 2:00,18.426,0,,,,
3156,10/19/2016 3:00,18.14,0,,,,
3157,10/19/2016 4:00,18.045,0,,,,
3158,10/19/2016 5:00,17.76,0,,,,
3159,10/19/2016 6:00,17.95,0,,,,
3160,10/19/2016 7:00,18.14,882.6,,,,
3161,10/19/2016 8:00,21.378,60622.6,,,,
3162,10/19/2016 9:00,24.545,104711.8,,,,
3163,10/19/2016 10:00,25.416,55111.5,,,,
3164,10/19/2016 11:00,23.292,24800.2,,,,
3165,10/19/2016 12:00,26.097,44089.2,,,,
3166,10/19/2016 13:00,23.869,24800.2,,,,
3167,10/19/2016 14:00,23.292,22044.6,,,,
3168,10/19/2016 15:00,27.764,28933.5,,,,
3169,10/19/2016 16:00,26.683,17222.3,,,,
3170,10/19/2016 17:00,20.138,3788.9,,,,
3171,10/19/2016 18:00,18.045,150.7,,,,
3172,10/19/2016 19:00,17.379,0,,,,
3173,10/19/2016 20:00,14.804,0,,,,
3174,10/19/2016 21:00,12.594,0,,,,
3175,10/19/2016 22:00,15.76,0,,,,
3176,10/19/2016 23:00,15.378,0,,,,
3177,10/20/2016 0:00,13.75,0,,,,
3178,10/20/2016 1:00,13.269,0,,,,
3179,10/20/2016 2:00,13.076,0,,,,
3180,10/20/2016 3:00,13.942,0,,,,
3181,10/20/2016 4:00,14.613,0,,,,
3182,10/20/2016 5:00,14.709,0,,,,
3183,10/20/2016 6:00,14.804,0,,,,
3184,10/20/2016 7:00,14.9,1162.5,,,,
3185,10/20/2016 8:00,19.948,85422.8,,,,
3186,10/20/2016 9:00,22.812,121245.2,,,,
3187,10/20/2016 10:00,21.187,57867,,,,
3188,10/20/2016 11:00,21.76,26178,,,,
3189,10/20/2016 12:00,22.238,28933.5,,,,
3190,10/20/2016 13:00,25.416,41333.6,,,,
3191,10/20/2016 14:00,21.76,24800.2,,,,
3192,10/20/2016 15:00,24.158,4650,,,,
3193,10/20/2016 16:00,24.351,312.2,,,,
3194,10/20/2016 16:14,,,Logged,,,
3195,10/20/2016 16:15,,,,Logged,,
3196,10/20/2016 16:15,,,,,Logged,Logged
